name,category,city,address,website,email,phone,reviews_rating,num_reviews,description,schedule,auxiliar(borrar),img1,img2
GIN CLUB SCOTCH,Club nocturno,NO_CITY,"Carrer de Mallorca, 579, Sant Martí, 08026 Barcelona",NO_WEBSITE,,NO_PHONE,2.5,4,NOT_FOUND,"[{'day': 'viernes', 'hours': '21:00–5:00'}, {'day': 'sábado', 'hours': '21:00–5:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '21:00–5:00'}, {'day': 'martes', 'hours': '21:00–5:00'}, {'day': 'miércoles', 'hours': '21:00–5:00'}, {'day': 'jueves', 'hours': '21:00–5:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNE6Nyda6-Z9UR52ux1A321nsmX-CZLwlcwkiqY=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipNE6Nyda6-Z9UR52ux1A321nsmX-CZLwlcwkiqY=w408-h544-k-no
El Maño,NOT_FOUND,NO_CITY,"Carrer de l'Almirall Pròixida, 6, Sant Andreu, 08030 Barcelona",NO_WEBSITE,,NO_PHONE,5.0,3,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMuW03J059riC7RXRERTf0E0Ea1tBXjnJPeqAi7=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipMuW03J059riC7RXRERTf0E0Ea1tBXjnJPeqAi7=w408-h544-k-no
Beat Lab House & Techno,Organizador de eventos,Barcelona,"CLUB, Carrer de Mèxic, 7, M7, Distrito de Sants-Montjuïc, 08004 Barcelona",es.ra.co,NO_EMAIL,622742662,5.0,2,NOT_FOUND,"[{'day': 'viernes', 'hours': 'Cerrado'}, {'day': 'sábado', 'hours': 'Cerrado'}, {'day': 'domingo', 'hours': '23:45–5:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMbFJIjyk9fdnCBB8lkqvNVr7JWUwGjHyupZ0u7=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNwlVQWe6Egw94czBgN3ZOk0WW3kKf0Lm4lLISx=w408-h272-k-no
Bar musical gotham,Bar,NO_CITY,"C Mas, 44, 08903 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.5,2,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6l1BkEoluWBtc7mqQI44cg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=290.4455&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6l1BkEoluWBtc7mqQI44cg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.4455&pitch=0&thumbfov=100
Bóveda,NOT_FOUND,NO_CITY,"Carrer de Pallars, 97, Sant Martí, 08018 Barcelona",NO_WEBSITE,,NO_PHONE,5.0,2,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_I_OhZcxe6Mj2cwNcnf2OA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=300.43204&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_I_OhZcxe6Mj2cwNcnf2OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.43204&pitch=0&thumbfov=100
Jesús Castillo Labrador,Lounge,Barcelona,"C/ de Muntaner, 506, Sarrià-Sant Gervasi, 08022 Barcelona",NO_WEBSITE,,934183498,1.0,2,NOT_FOUND,"[{'day': 'viernes', 'hours': '10:00–20:00'}, {'day': 'sábado', 'hours': '10:00–20:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '10:00–20:00'}, {'day': 'martes', 'hours': '10:00–20:00'}, {'day': 'miércoles', 'hours': '10:00–20:00'}, {'day': 'jueves', 'hours': '10:00–20:00'}]",Reclamar esta empresa,https://lh5.googleusercontent.com/p/AF1QipMgKnIt_3m6ffzPqzCfxxiGhllKKMowaecFFbh7=w80-h142-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-uTKdN301ZS_bEN3d7ztKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.845825&pitch=0&thumbfov=100
Bar Musical Punta Dulce 2,Bar musical,NO_CITY,"Carrer de la Renclusa, 32, 08905 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,5.0,1,NOT_FOUND,"[{'day': 'viernes', 'hours': '20:00–3:00'}, {'day': 'sábado', 'hours': '20:00–3:00'}, {'day': 'domingo', 'hours': '20:00–3:00'}, {'day': 'lunes', 'hours': '20:00–3:00'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '20:00–3:00'}, {'day': 'jueves', 'hours': '20:00–3:00'}]",NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DDHe5Hb7O7dZOWHvEYVKMg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=269.931&pitch=0&thumbfov=100,https://lh3.googleusercontent.com/p/AF1QipMb2LzQj6HGV9bPGDYEzUpOvNCJwYyOQ_rJpn7l=w408-h730-k-no
Vermuteria Ermita,Club nocturno,L'Hospitalet de Llobregat,Planta G · Parroquia de Nuestra Señora de Bellvitge,"Av. Mare de Déu de Bellvitge, 3, 08907 L'Hospitalet de Llobregat, Barcelona",NO_EMAIL,935417321,5.0,1,NOT_FOUND,NOT_FOUND,Reclamar esta empresa,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-1x.png,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png
L'àtic,NOT_FOUND,NO_CITY,"Carrer de Santa Marta, 7, Sant Andreu, 08030 Barcelona",NO_WEBSITE,,NO_PHONE,5.0,1,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vr7Rak2iBrOeyZiEWui_bQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=243.93742&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vr7Rak2iBrOeyZiEWui_bQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.93742&pitch=0&thumbfov=100
Timba Home,Club nocturno,NO_CITY,"Carrer del Consell de Cent, 160, L'Eixample, 08015 Barcelona",NO_WEBSITE,,NO_PHONE,5.0,1,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=APmFUj96s-TIg5U_bz4CEw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=150.98831&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=APmFUj96s-TIg5U_bz4CEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.98831&pitch=0&thumbfov=100
Tilllate.com Holding,Consultora de marketing,Barcelona,Reclamar esta empresa,"Pg. de Gràcia, 118, Gràcia, 08012 Barcelona",NO_EMAIL,683576171,5.0,1,NOT_FOUND,"[{'day': 'viernes', 'hours': '9:00–13:00'}, {'day': 'sábado', 'hours': 'Cerrado'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '8:00–17:00'}, {'day': 'martes', 'hours': '8:00–17:00'}, {'day': 'miércoles', 'hours': '8:00–17:00'}, {'day': 'jueves', 'hours': '8:00–17:00'}]",NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ITNQ_Q9MR1gmA2euIRwL3g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=46.319504&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ITNQ_Q9MR1gmA2euIRwL3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.319504&pitch=0&thumbfov=100
Sound Factory Discoteca Multiespacio,NOT_FOUND,Sant Andreu de la Barca,Reclamar esta empresa,"Ctra. Martorell s/n CC Atrium,, 08740 Sant Andreu, Spain, Barcelona",NO_EMAIL,695473330,5.0,1,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-1x.png,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png
GREENSTATION BCN,NOT_FOUND,NO_CITY,"Carrer del Consell de Cent, 597, Sant Martí, 08026 Barcelona",NO_WEBSITE,,NO_PHONE,5.0,1,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iFhRCb-cT55UZKhNQl0Omg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=326.0522&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iFhRCb-cT55UZKhNQl0Omg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.0522&pitch=0&thumbfov=100
Nave La Pau,Club nocturno,NO_CITY,"Rambla de Prim, 263, Sant Martí, 08020 Barcelona",NO_WEBSITE,,NO_PHONE,5.0,1,NOT_FOUND,"[{'day': 'viernes', 'hours': 'Cerrado'}, {'day': 'sábado', 'hours': 'Abierto 24 horas'}, {'day': 'domingo', 'hours': 'Abierto 24 horas'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tDMdktUE-OzBlo2t2PchtQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=199.92218&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tDMdktUE-OzBlo2t2PchtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.92218&pitch=0&thumbfov=100
KRAW CLUB,Discoteca,NO_CITY,"Passatge Can Polític, 13, 08907 L'Hospitalet de Llobregat, Barcelona",instagram.com,NO_EMAIL,NO_PHONE,5.0,1,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipONDWEZdj8cqC_SN5mi0g63kR-IPwUGXWNO-O-U=w80-h106-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0wzWoPWdGihLFKe8gcEVQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.09623&pitch=0&thumbfov=100
